post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
falsas_denuncias_chile_00484,falsas_denuncias_chile,2024-02-01T23:28:23.000Z,128.0,10.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C20sG0kux1t/,#mejorniñez #informesfalsos #denuncias #chile #comparte #comenta #corrupción,instagram_falsas_denuncias_chile.csv,0.0739633738994598,0.0305363647639751,ninguna
falsas_denuncias_chile_00485,falsas_denuncias_chile,2024-02-01T22:53:04.000Z,107.0,4.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C20oOGoOIYQ/,#hombres #falsasdenuncias #ley #chile,instagram_falsas_denuncias_chile.csv,0.0756530538201332,0.1871326863765716,ninguna
falsas_denuncias_chile_00486,falsas_denuncias_chile,2024-01-31T13:09:37.000Z,193.0,29.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2w_nRiu0RK/,#falsasdenuncias #obstruccion #infanciainfeliz #judicializacioninfantil #narcisismo #carcel,instagram_falsas_denuncias_chile.csv,0.7103270292282104,0.0011073390487581,obstruccion_parental
falsas_denuncias_chile_00487,falsas_denuncias_chile,2024-01-30T22:47:07.000Z,107.0,3.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2vdQBduPaU/,🚨Envíanos tus testimonios!  #falsasdenuncias #alienacionparental #interferenciasparentales #abogadoscorruptos #psicologoscorruptos #mejorniñez #chile,instagram_falsas_denuncias_chile.csv,0.9733675718307496,0.0041824942454695,obstruccion_parental
falsas_denuncias_chile_00488,falsas_denuncias_chile,2024-01-29T14:25:32.000Z,246.0,10.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2r_izsuwdZ/,#felipeavello #standup #humor #crianza #padre #amor,instagram_falsas_denuncias_chile.csv,0.0014214043039828,0.0358131900429725,ninguna
falsas_denuncias_chile_00489,falsas_denuncias_chile,2024-01-24T12:11:51.000Z,376.0,47.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2e3ldoOZcf/,FELIZ CUMPLEAÑOS ESAÚ!! #cumpleaños #hijosrehenes #falsasdenuncias #quiendevuelveeltiempo #mamitascorazones,instagram_falsas_denuncias_chile.csv,0.9269015192985536,0.0202934872359037,obstruccion_parental
falsas_denuncias_chile_00490,falsas_denuncias_chile,2024-01-24T01:33:29.000Z,136.0,7.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2dvH_9sLBM/,#padresdesvinculados #mamitascorazon  #hijosrehenes #estadocomplice #papá #chile,instagram_falsas_denuncias_chile.csv,0.9306790828704834,0.3911733329296112,obstruccion_parental
falsas_denuncias_chile_00491,falsas_denuncias_chile,2024-01-23T17:56:10.000Z,137.0,34.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2c6QztOm73/,"@PamJiles
@AndresJouannet
@Jou_Kaiser
@hjurgensen
@CristianLabb4
@DrLagomarsino
@JoaquinLavinJR1
@HenrylealbIX
andreslongton
@Luis_Malla
@danimanouchehri
@Matheson2021
@carolamarzan
@Karenci75407460
@cosme_mellado
@melladosuazo
@danielmelochile
@JoseMezaPereira
@vladomirosevic
@Claudia_Mix
@HeliaMolina_M
@JaviMoralesDipu
@BenjaminMorenob
@Muletjaime
@FrancescaD20Dip
@camila_musante
@diputadonaranjo
@glorianaveillan
@DEmiliaNuyado
@ericka_nanco
@mauricio_ojedar	
@MaiteOrsini
@erikaoliverad
@nonaossandon
@RUBENOYARZOF
@HernanPalma_D12
@mperezdiputada
@CatalinaPerezS
@LorenaPizarroS
@AlePlacenciaC
@GmoRamirez
@matias_ramirezp
@Marcia_Raphaelm
@JorgeRathgeb
@HugoReyM
@Marcemomo
@GasparRivas
@CamilaRojas_V
@agustinromerole
@leoromerosaez
@RomeroDip
@patriciorosas
@JaimeSaezQuiroz
@JorgeSaffirio
@clara_sagardia
@sanchezdiputado
@Juan_SantanaC
@mariseka
@frank_sauerbaum
@diego_Shalper
@emischneiderv
@SchubertRubio
@alexisdiputado
@SerranoDaniela_
@LeoSotoChile
@Raul_Soto1
@MARCOSULANTAY
@hotuititeao
@AbogadaTello
@RenzoTrisotti
@alexisdiputado
@claudia_mix
@Candeladiputada
@EricAedoJeldres
@yovyaftap2
@jalessandri
@ReneAlincoB
@ArayaDiputado
@cristian_arayal
@Diputada_Arce
@DiputadoArroyo
@DanisaAstudillo
@BarchiesiDip
@boris_barrera
@hectorbarria
@mbeckeralvear
@mfranbello
@JCbeltransilva
@GustavoBenavent
@bernardo_berger
@abernales
@DiputadoBianchi
@dipubobadilla
@BorquezDiputado
@AnaMariaBravoC
@MartaBr40317455
@jorbritoh
@BuguenoDiputado
@mercebulnes
@miguelcalisto
@karolCariola
@Alvaro_CarterF
@ncastilo
@dip_jmcastro
@ANDRESCELISM
@Dani_Cicardini
@DiputadaCidV
@RCifuentesLillo
@jacoloma
@DipSaraConcha
@dramlcordero
@ecornejolagos
@luiscuellop
@carreragonzalo
@tomas_dr
@catalinadelreal
@vivianadiputada
@felipe_donosoc
@durandiputado
@edoduran
@cami_floresO
@lorenafriesm
@jmfuenzalida
@andresgiordanos
@felixecologista
@diputadaD15
@Mauro_GonzalezV
@jorgeguzmanz
@diego_ibanezc
@marcos_ilabaca
@jirarrazavalR
@andresjouannet",instagram_falsas_denuncias_chile.csv,0.1228780001401901,0.0684596002101898,ninguna
falsas_denuncias_chile_00492,falsas_denuncias_chile,2024-01-22T16:45:56.000Z,119.0,33.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2aNi55Ome9/,🚨 Cuando los medios de comunicación en #chile se darán el trabajo de mostrar está realidad que afectan a padres con sus hijos? @tvn @mega @chv @canal13,instagram_falsas_denuncias_chile.csv,0.609524130821228,0.1511530578136444,obstruccion_parental
falsas_denuncias_chile_00493,falsas_denuncias_chile,2024-01-20T22:46:16.000Z,197.0,45.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2VtSCAOVCw/,#sentencia #parte3 #costas #abogadaschantas #falsasdenuncias #parati,instagram_falsas_denuncias_chile.csv,0.7862948179244995,0.5602526664733887,ambas
falsas_denuncias_chile_00494,falsas_denuncias_chile,2024-01-18T19:34:48.000Z,222.0,45.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2QOMMtODhA/,#jueza #abogada #falsasdenuncias #justicia #crianzacompartidachile #foryourpage #abogadaschantas,instagram_falsas_denuncias_chile.csv,0.1917813867330551,0.0345537513494491,ninguna
falsas_denuncias_chile_00495,falsas_denuncias_chile,2024-01-17T21:23:40.000Z,444.0,56.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2N1ybAPCHt/,#jueza #amldefensas #falsasdenuncias #abogadaschantas #parati,instagram_falsas_denuncias_chile.csv,0.1889218091964721,0.4163219630718231,ninguna
falsas_denuncias_chile_00496,falsas_denuncias_chile,2024-01-16T22:45:37.000Z,153.0,16.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2Lac7TOYWA/,"@PamJiles
@AndresJouannet
@Jou_Kaiser
@hjurgensen
@CristianLabb4
@DrLagomarsino
@JoaquinLavinJR1
@HenrylealbIX
andreslongton
@Luis_Malla
@danimanouchehri
@Matheson2021
@carolamarzan
@Karenci75407460
@cosme_mellado
@melladosuazo
@danielmelochile
@JoseMezaPereira
@vladomirosevic
@Claudia_Mix
@HeliaMolina_M
@JaviMoralesDipu
@BenjaminMorenob
@Muletjaime
@FrancescaD20Dip
@camila_musante
@diputadonaranjo
@glorianaveillan
@DEmiliaNuyado
@ericka_nanco
@mauricio_ojedar	
@MaiteOrsini
@erikaoliverad
@nonaossandon
@RUBENOYARZOF
@HernanPalma_D12
@mperezdiputada
@CatalinaPerezS
@LorenaPizarroS
@AlePlacenciaC
@GmoRamirez
@matias_ramirezp
@Marcia_Raphaelm
@JorgeRathgeb
@HugoReyM
@Marcemomo
@GasparRivas
@CamilaRojas_V
@agustinromerole
@leoromerosaez
@RomeroDip
@patriciorosas
@JaimeSaezQuiroz
@JorgeSaffirio
@clara_sagardia
@sanchezdiputado
@Juan_SantanaC
@mariseka
@frank_sauerbaum
@diego_Shalper
@emischneiderv
@SchubertRubio
@alexisdiputado
@SerranoDaniela_
@LeoSotoChile
@Raul_Soto1
@MARCOSULANTAY
@hotuititeao
@AbogadaTello
@RenzoTrisotti
@alexisdiputado
@claudia_mix
@Candeladiputada
@EricAedoJeldres
@yovyaftap2
@jalessandri
@ReneAlincoB
@ArayaDiputado
@cristian_arayal
@Diputada_Arce
@DiputadoArroyo
@DanisaAstudillo
@BarchiesiDip
@boris_barrera
@hectorbarria
@mbeckeralvear
@mfranbello
@JCbeltransilva
@GustavoBenavent
@bernardo_berger
@abernales
@DiputadoBianchi
@dipubobadilla
@BorquezDiputado
@AnaMariaBravoC
@MartaBr40317455
@jorbritoh
@BuguenoDiputado
@mercebulnes
@miguelcalisto
@karolCariola
@Alvaro_CarterF
@ncastilo
@dip_jmcastro
@ANDRESCELISM
@Dani_Cicardini
@DiputadaCidV
@RCifuentesLillo
@jacoloma
@DipSaraConcha
@dramlcordero
@ecornejolagos
@luiscuellop
@carreragonzalo
@tomas_dr
@catalinadelreal
@vivianadiputada
@felipe_donosoc
@durandiputado
@edoduran
@cami_floresO
@lorenafriesm
@jmfuenzalida
@andresgiordanos
@felixecologista
@diputadaD15
@Mauro_GonzalezV
@jorgeguzmanz
@diego_ibanezc
@marcos_ilabaca
@jirarrazavalR
@andresjouannet",instagram_falsas_denuncias_chile.csv,0.1228780001401901,0.0684596002101898,ninguna
falsas_denuncias_chile_00497,falsas_denuncias_chile,2024-01-15T23:26:41.000Z,84.0,13.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2I6T4fsQFV/,"@PamJiles
@AndresJouannet
@Jou_Kaiser
@hjurgensen
@CristianLabb4
@DrLagomarsino
@JoaquinLavinJR1
@HenrylealbIX
andreslongton
@Luis_Malla
@danimanouchehri
@Matheson2021
@carolamarzan
@Karenci75407460
@cosme_mellado
@melladosuazo
@danielmelochile
@JoseMezaPereira
@vladomirosevic
@Claudia_Mix
@HeliaMolina_M
@JaviMoralesDipu
@BenjaminMorenob
@Muletjaime
@FrancescaD20Dip
@camila_musante
@diputadonaranjo
@glorianaveillan
@DEmiliaNuyado
@ericka_nanco
@mauricio_ojedar	
@MaiteOrsini
@erikaoliverad
@nonaossandon
@RUBENOYARZOF
@HernanPalma_D12
@mperezdiputada
@CatalinaPerezS
@LorenaPizarroS
@AlePlacenciaC
@GmoRamirez
@matias_ramirezp
@Marcia_Raphaelm
@JorgeRathgeb
@HugoReyM
@Marcemomo
@GasparRivas
@CamilaRojas_V
@agustinromerole
@leoromerosaez
@RomeroDip
@patriciorosas
@JaimeSaezQuiroz
@JorgeSaffirio
@clara_sagardia
@sanchezdiputado
@Juan_SantanaC
@mariseka
@frank_sauerbaum
@diego_Shalper
@emischneiderv
@SchubertRubio
@alexisdiputado
@SerranoDaniela_
@LeoSotoChile
@Raul_Soto1
@MARCOSULANTAY
@hotuititeao
@AbogadaTello
@RenzoTrisotti
@alexisdiputado
@claudia_mix
@Candeladiputada
@EricAedoJeldres
@yovyaftap2
@jalessandri
@ReneAlincoB
@ArayaDiputado
@cristian_arayal
@Diputada_Arce
@DiputadoArroyo
@DanisaAstudillo
@BarchiesiDip
@boris_barrera
@hectorbarria
@mbeckeralvear
@mfranbello
@JCbeltransilva
@GustavoBenavent
@bernardo_berger
@abernales
@DiputadoBianchi
@dipubobadilla
@BorquezDiputado
@AnaMariaBravoC
@MartaBr40317455
@jorbritoh
@BuguenoDiputado
@mercebulnes
@miguelcalisto
@karolCariola
@Alvaro_CarterF
@ncastilo
@dip_jmcastro
@ANDRESCELISM
@Dani_Cicardini
@DiputadaCidV
@RCifuentesLillo
@jacoloma
@DipSaraConcha
@dramlcordero
@ecornejolagos
@luiscuellop
@carreragonzalo
@tomas_dr
@catalinadelreal
@vivianadiputada
@felipe_donosoc
@durandiputado
@edoduran
@cami_floresO
@lorenafriesm
@jmfuenzalida
@andresgiordanos
@felixecologista
@diputadaD15
@Mauro_GonzalezV
@jorgeguzmanz
@diego_ibanezc
@marcos_ilabaca
@jirarrazavalR
@andresjouannet",instagram_falsas_denuncias_chile.csv,0.1228780001401901,0.0684596002101898,ninguna
falsas_denuncias_chile_00498,falsas_denuncias_chile,2024-01-15T20:35:19.000Z,184.0,76.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2IkfYjuSvy/,#interferenciasparentales #mamitacorazon #obstrucciondevinculo #hijosrehenes #vulneraciondederechos,instagram_falsas_denuncias_chile.csv,0.9985562562942504,0.1055327281355857,obstruccion_parental
falsas_denuncias_chile_00499,falsas_denuncias_chile,2024-01-15T01:16:46.000Z,174.0,50.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2GiRMtsnmL/,"🚨AYUDANOS A COMPLETAR CON MAS  FRASES!
 #narcisistas #falsasdenuncias #obstrucciondevinculo #amberheard #desvinculacionparental",instagram_falsas_denuncias_chile.csv,0.8151956796646118,0.0721448808908462,obstruccion_parental
falsas_denuncias_chile_00500,falsas_denuncias_chile,2024-01-13T23:53:44.000Z,165.0,39.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C2DzyRZsFKV/,"#rancagua #obstruccion #visitas #rdr #mamitacorazon #crianzacompartidachile #foryou
@PamJiles
@AndresJouannet
@Jou_Kaiser
@hjurgensen
@CristianLabb4
@DrLagomarsino
@JoaquinLavinJR1
@HenrylealbIX
andreslongton
@Luis_Malla
@danimanouchehri
@Matheson2021
@carolamarzan
@Karenci75407460
@cosme_mellado
@melladosuazo
@danielmelochile
@JoseMezaPereira
@vladomirosevic
@Claudia_Mix
@HeliaMolina_M
@JaviMoralesDipu
@BenjaminMorenob
@Muletjaime
@FrancescaD20Dip
@camila_musante
@diputadonaranjo
@glorianaveillan
@DEmiliaNuyado
@ericka_nanco
@mauricio_ojedar	
@MaiteOrsini
@erikaoliverad
@nonaossandon
@RUBENOYARZOF
@HernanPalma_D12
@mperezdiputada
@CatalinaPerezS
@LorenaPizarroS
@AlePlacenciaC
@GmoRamirez
@matias_ramirezp
@Marcia_Raphaelm
@JorgeRathgeb
@HugoReyM
@Marcemomo
@GasparRivas
@CamilaRojas_V
@agustinromerole
@leoromerosaez
@RomeroDip
@patriciorosas
@JaimeSaezQuiroz
@JorgeSaffirio
@clara_sagardia
@sanchezdiputado
@Juan_SantanaC
@mariseka
@frank_sauerbaum
@diego_Shalper
@emischneiderv
@SchubertRubio
@alexisdiputado
@SerranoDaniela_
@LeoSotoChile
@Raul_Soto1
@MARCOSULANTAY
@hotuititeao
@AbogadaTello
@RenzoTrisotti
@alexisdiputado
@claudia_mix
@Candeladiputada
@EricAedoJeldres
@yovyaftap2
@jalessandri
@ReneAlincoB
@ArayaDiputado
@cristian_arayal
@Diputada_Arce
@DiputadoArroyo
@DanisaAstudillo
@BarchiesiDip
@boris_barrera
@hectorbarria
@mbeckeralvear
@mfranbello
@JCbeltransilva
@GustavoBenavent
@bernardo_berger
@abernales
@DiputadoBianchi
@dipubobadilla
@BorquezDiputado
@AnaMariaBravoC
@MartaBr40317455
@jorbritoh
@BuguenoDiputado
@mercebulnes
@miguelcalisto
@karolCariola
@Alvaro_CarterF
@ncastilo
@dip_jmcastro
@ANDRESCELISM
@Dani_Cicardini
@DiputadaCidV
@RCifuentesLillo
@jacoloma
@DipSaraConcha
@dramlcordero
@ecornejolagos
@luiscuellop
@carreragonzalo
@tomas_dr
@catalinadelreal
@vivianadiputada
@felipe_donosoc
@durandiputado
@edoduran
@cami_floresO
@lorenafriesm
@jmfuenzalida
@andresgiordanos
@felixecologista
@diputadaD15
@Mauro_GonzalezV
@jorgeguzmanz
@diego_ibanezc
@marcos_ilabaca
@jirarrazavalR
@andresjouannet",instagram_falsas_denuncias_chile.csv,0.5119606256484985,0.0458306260406971,obstruccion_parental
falsas_denuncias_chile_00501,falsas_denuncias_chile,2024-01-11T22:35:44.000Z,114.0,13.0,,https://www.instagram.com/falsas_denuncias_chile/p/C1-gJHluZSq/,"🚨La Agrupación “Amor de Abuelos-Chile” se entrevistó con los Diputados Carla Morales, Andrés Longton y colaboradores, quienes empatizaron con el dolor de los abuelos desvinculados arbitrariamente de sus nietos cuando las parejas se separan y hay problemas judiciales sin resolver. Se acercarán a la  agrupación para ver más detalladamente la problemática y evaluar gestiones posteriores. Si conocen abuelos en esta situación, contactar a la agrupación a través del correo electrónico!!! 

🔴 ✉️ amordeabueloschile@gmail.com

andreslongton @carla_moralesmaldonado @amordeabueloschile",instagram_falsas_denuncias_chile.csv,0.9143289923667908,0.057918082922697,obstruccion_parental
falsas_denuncias_chile_00502,falsas_denuncias_chile,2024-01-11T16:29:02.000Z,276.0,19.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C193euUOFFI/,#separacion #hijosrehenes #falsasdenuncias #obstruccionparental,instagram_falsas_denuncias_chile.csv,0.9747731685638428,0.0031480703037232,obstruccion_parental
falsas_denuncias_chile_00503,falsas_denuncias_chile,2024-01-09T01:11:55.000Z,478.0,18.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C13EIPMsXkv/,#abuelitos #nietos #agrupacion @amordeabueloschile #chile @totiorellanag,instagram_falsas_denuncias_chile.csv,0.1355750560760498,0.2333567589521408,ninguna
falsas_denuncias_chile_00504,falsas_denuncias_chile,2024-01-08T14:52:07.000Z,94.0,35.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C119jCeObpB/,#santabarbara #losangeles #opdsantabarbara #informesunilaterales #informesfalsos #sesgo,instagram_falsas_denuncias_chile.csv,0.0412300266325473,0.0733968466520309,ninguna
falsas_denuncias_chile_00505,falsas_denuncias_chile,2024-01-06T20:05:04.000Z,159.0,37.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1xX7EHuVD6/,#falsasdenuncias #opd #mejorninez #vulneracion @opdsanpedrodelapaz @opdpuentealto @opd_lapintana @opd.puertovaras,instagram_falsas_denuncias_chile.csv,0.1221562176942825,0.0820146650075912,ninguna
falsas_denuncias_chile_00506,falsas_denuncias_chile,2024-01-05T17:56:03.000Z,80.0,17.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1ukyovuG7O/,#vilenciavicariafraude #filicidio #feminazis #victimasdeinfancia,instagram_falsas_denuncias_chile.csv,0.9390807151794434,0.0987128466367721,obstruccion_parental
falsas_denuncias_chile_00507,falsas_denuncias_chile,2024-01-05T16:18:48.000Z,124.0,9.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1uZMaku5pd/,@defensoria_ninez #anuarquesille #burlaalainfancia #malusodeinstalaciones #convocatoriadepadresabuelos #santiago @padres_con_derechochile,instagram_falsas_denuncias_chile.csv,0.8545966744422913,0.1704389303922653,obstruccion_parental
falsas_denuncias_chile_00508,falsas_denuncias_chile,2024-01-03T00:38:54.000Z,179.0,18.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1nkcIkMyt8/,#psicologo #mejorniñez #biobio #denuncia #crainzacompartidachile,instagram_falsas_denuncias_chile.csv,0.2389939129352569,0.0343424938619136,ninguna
falsas_denuncias_chile_00509,falsas_denuncias_chile,2024-01-02T13:09:22.000Z,432.0,107.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1mU3BWu6KE/,#obstruccion #mamitascorazones #iquique #crianzacompartidachile #hijosrehenes #hijossecuestrados #vulneracion,instagram_falsas_denuncias_chile.csv,0.9962638020515442,0.1056480333209037,obstruccion_parental
falsas_denuncias_chile_00510,falsas_denuncias_chile,2023-12-30T02:46:03.000Z,213.0,39.0,,https://www.instagram.com/falsas_denuncias_chile/p/C1df5SQMtSY/,Noticia en desarrollo!!,instagram_falsas_denuncias_chile.csv,0.3793783187866211,0.5190337300300598,pension_alimentos
falsas_denuncias_chile_00511,falsas_denuncias_chile,2023-12-28T21:11:43.000Z,123.0,3.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1aU0FPOaS6/,"🚨🚨

BASTA DE FALSAS DENUNCIAS
BASTA DE JUICIOS ETERNOS
BASTA DE DESVINCULACIONES PARENTALES
BASTA DE OBSTRUCCIÓN A LA RELACIÓN DIRECTA y REGULAR
Si te han desvinculado de tus nietos/as:
CONTÁCTANOS
AGRUPCIÓN CIUDADANA ""AMOR DE ABUELOS - CHILE""
amordeabueloschile@gmail.com",instagram_falsas_denuncias_chile.csv,0.9916033148765564,0.0132866855710744,obstruccion_parental
falsas_denuncias_chile_00512,falsas_denuncias_chile,2023-12-25T00:26:14.000Z,174.0,32.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1QXlu-swHi/,#amordepadre #padre #hijos #falsasdenuncias #crianzacompartidachile #foryoupage,instagram_falsas_denuncias_chile.csv,0.000554941012524,0.0050899181514978,ninguna
falsas_denuncias_chile_00513,falsas_denuncias_chile,2023-12-24T21:18:21.000Z,214.0,7.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1QB80guxpE/,"🚨 POTENTE DISCURSO DE PADRE, CRITICANDO A LAS OCAS Y AL SISTEMA JUDICIAL #papá #amor #crianzacompartidachile #foryou",instagram_falsas_denuncias_chile.csv,0.0014325365191325,0.0041865636594593,ninguna
falsas_denuncias_chile_00514,falsas_denuncias_chile,2023-12-24T13:41:20.000Z,390.0,98.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1POBKvOsgA/,#navidad #falsasdenuncias #hijosrehenes #crianzacompartidachile #hijosesperandoapapa,instagram_falsas_denuncias_chile.csv,0.7746686339378357,0.0096243405714631,obstruccion_parental
falsas_denuncias_chile_00515,falsas_denuncias_chile,2023-12-22T20:38:52.000Z,476.0,114.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1Kz1MhOHj3/,"PRESIDENTE BORIC
ES CONFRONTADO POR PADRE
DESVINCULADO DE SU HIJA DESDE
HACE 3 AÑOS @gabrielboric",instagram_falsas_denuncias_chile.csv,0.9988418817520142,0.3984064161777496,obstruccion_parental
falsas_denuncias_chile_00516,falsas_denuncias_chile,2023-12-22T16:48:40.000Z,317.0,63.0,,https://www.instagram.com/falsas_denuncias_chile/reel/C1KZvkWOLjQ/,"🚨 En presencia de la ministra de la.mujer, diputada Gazmuri y funcionarios de gobierno",instagram_falsas_denuncias_chile.csv,0.2266124486923217,0.5544704794883728,pension_alimentos
